member	region
scythan_occupation_decision_region_handover_wh2_main_naggaroth_glade	wh2_main_naggaroth_glade
scythan_occupation_decision_region_handover_wh2_main_northern_dark_lands_karak_vlag	wh2_main_northern_dark_lands_karak_vlag
scythan_occupation_decision_region_handover_wh2_main_northern_dark_lands_seep_gore	wh2_main_northern_dark_lands_seep_gore
scythan_occupation_decision_region_handover_wh2_main_northern_dark_lands_silver_pinnacle	wh2_main_northern_dark_lands_silver_pinnacle
scythan_occupation_decision_region_handover_wh2_main_old_world_glade	wh2_main_old_world_glade
scythan_occupation_decision_region_handover_wh2_main_southern_dark_lands_deadrock_gap	wh2_main_southern_dark_lands_deadrock_gap
scythan_occupation_decision_region_handover_wh2_main_southern_dark_lands_desolation_of_drakenmoor	wh2_main_southern_dark_lands_desolation_of_drakenmoor
scythan_occupation_decision_region_handover_wh2_main_vor_lustria_glade	wh2_main_vor_lustria_glade
scythan_occupation_decision_region_handover_wh2_main_vor_naggaroth_glade	wh2_main_vor_naggaroth_glade
scythan_occupation_decision_region_handover_wh2_main_vor_the_chill_road_atorak	wh2_main_vor_the_chill_road_atorak
grudgebringer_occupation_decision_region_handover_wh2_main_badlands_glade	wh2_main_badlands_glade
mootland_occupation_decision_region_handover_wh2_main_badlands_glade	wh2_main_badlands_glade
grudgebringer_occupation_decision_region_handover_wh2_main_lustria_glade	wh2_main_lustria_glade
mootland_occupation_decision_region_handover_wh2_main_lustria_glade	wh2_main_lustria_glade
grudgebringer_occupation_decision_region_handover_wh2_main_naggaroth_glade	wh2_main_naggaroth_glade
mootland_occupation_decision_region_handover_wh2_main_naggaroth_glade	wh2_main_naggaroth_glade
grudgebringer_occupation_decision_region_handover_wh2_main_northern_dark_lands_karak_vlag	wh2_main_northern_dark_lands_karak_vlag
mootland_occupation_decision_region_handover_wh2_main_northern_dark_lands_karak_vlag	wh2_main_northern_dark_lands_karak_vlag
grudgebringer_occupation_decision_region_handover_wh2_main_northern_dark_lands_seep_gore	wh2_main_northern_dark_lands_seep_gore
mootland_occupation_decision_region_handover_wh2_main_northern_dark_lands_seep_gore	wh2_main_northern_dark_lands_seep_gore
grudgebringer_occupation_decision_region_handover_wh2_main_northern_dark_lands_silver_pinnacle	wh2_main_northern_dark_lands_silver_pinnacle
mootland_occupation_decision_region_handover_wh2_main_northern_dark_lands_silver_pinnacle	wh2_main_northern_dark_lands_silver_pinnacle
grudgebringer_occupation_decision_region_handover_wh2_main_old_world_glade	wh2_main_old_world_glade
mootland_occupation_decision_region_handover_wh2_main_old_world_glade	wh2_main_old_world_glade
grudgebringer_occupation_decision_region_handover_wh2_main_southern_dark_lands_deadrock_gap	wh2_main_southern_dark_lands_deadrock_gap
mootland_occupation_decision_region_handover_wh2_main_southern_dark_lands_deadrock_gap	wh2_main_southern_dark_lands_deadrock_gap
grudgebringer_occupation_decision_region_handover_wh2_main_southern_dark_lands_desolation_of_drakenmoor	wh2_main_southern_dark_lands_desolation_of_drakenmoor
mootland_occupation_decision_region_handover_wh2_main_southern_dark_lands_desolation_of_drakenmoor	wh2_main_southern_dark_lands_desolation_of_drakenmoor
grudgebringer_occupation_decision_region_handover_wh2_main_vor_lustria_glade	wh2_main_vor_lustria_glade
mootland_occupation_decision_region_handover_wh2_main_vor_lustria_glade	wh2_main_vor_lustria_glade
grudgebringer_occupation_decision_region_handover_wh2_main_vor_naggaroth_glade	wh2_main_vor_naggaroth_glade
mootland_occupation_decision_region_handover_wh2_main_vor_naggaroth_glade	wh2_main_vor_naggaroth_glade
grudgebringer_occupation_decision_region_handover_wh2_main_vor_the_chill_road_atorak	wh2_main_vor_the_chill_road_atorak
mootland_occupation_decision_region_handover_wh2_main_vor_the_chill_road_atorak	wh2_main_vor_the_chill_road_atorak
